framenum,source,blockw,blockh,srcx,srcy,dstx,dsty,flags
2,-1,16,16, 118,  37, 120,  40,0x0
2,-1,16,16, 136,  40, 136,  40,0x0
2,-1,16,16, 152,  40, 152,  40,0x0
2,-1,16,16, 184,  40, 184,  40,0x0
2,-1,16,16, 200,  40, 200,  40,0x0
2,-1,16,16, 216,  40, 216,  40,0x0
2,-1,16,16, 233,  41, 232,  40,0x0
2,-1,16,16, 248,  40, 248,  40,0x0
2,-1,16,16, 280,  40, 280,  40,0x0
2,-1,16,16, 296,  40, 296,  40,0x0
2,-1,16,16, 312,  40, 312,  40,0x0
2,-1,16,16, 328,  40, 328,  40,0x0
2,-1,16,16, 343,  40, 344,  40,0x0
2,-1,16,16, 360,  40, 360,  40,0x0
2,-1,16,16, 376,  40, 376,  40,0x0
2,-1,16,16, 392,  40, 392,  40,0x0
2,-1,16,16, 408,  40, 408,  40,0x0
2,-1,16,16, 424,  40, 424,  40,0x0
2,-1,16,16, 440,  40, 440,  40,0x0
2,-1,16,16, 456,  40, 456,  40,0x0
2,-1,16,16, 472,  40, 472,  40,0x0
2,-1,16,16,   8,  56,   8,  56,0x0
2,-1,16,16,  24,  56,  24,  56,0x0
2,-1,16,16,  40,  56,  40,  56,0x0
2,-1,16,16,  56,  56,  56,  56,0x0
2,-1,16,16,  72,  56,  72,  56,0x0
2,-1,16,16, 104,  56, 104,  56,0x0
2,-1,16,16, 120,  56, 120,  56,0x0
2,-1,16,16, 136,  56, 136,  56,0x0
2,-1,16,16, 152,  56, 152,  56,0x0
2,-1,16,16, 168,  56, 168,  56,0x0
2,-1,16,16, 184,  56, 184,  56,0x0
2,-1,16,16, 231,  56, 232,  56,0x0
2,-1,16,16, 248,  56, 248,  56,0x0
2,-1,16,16, 264,  56, 264,  56,0x0
2,-1,16,16, 280,  56, 280,  56,0x0
2,-1,16,16, 296,  56, 296,  56,0x0
2,-1,16,16, 312,  56, 312,  56,0x0
2,-1,16,16, 328,  56, 328,  56,0x0
2,-1,16,16, 344,  56, 344,  56,0x0
2,-1,16,16, 360,  56, 360,  56,0x0
2,-1,16,16, 376,  56, 376,  56,0x0
2,-1,16,16, 392,  56, 392,  56,0x0
2,-1,16,16, 408,  56, 408,  56,0x0
2,-1,16,16, 424,  56, 424,  56,0x0
2,-1,16,16, 440,  56, 440,  56,0x0
2,-1,16,16, 456,  56, 456,  56,0x0
2,-1,16,16, 472,  56, 472,  56,0x0
2,-1,16,16,   8,  71,   8,  72,0x0
2,-1,16,16,  25,  71,  24,  72,0x0
2,-1,16,16,  57,  72,  56,  72,0x0
2,-1,16,16,  69,  68,  72,  72,0x0
2,-1,16,16,  88,  72,  88,  72,0x0
2,-1,16,16, 104,  72, 104,  72,0x0
2,-1,16,16, 120,  72, 120,  72,0x0
2,-1,16,16, 136,  72, 136,  72,0x0
2,-1,16,16, 152,  72, 152,  72,0x0
2,-1,16,16, 168,  72, 168,  72,0x0
2,-1,16,16, 184,  72, 184,  72,0x0
2,-1,16,16, 200,  72, 200,  72,0x0
2,-1,16,16, 232,  72, 232,  72,0x0
2,-1,16,16, 248,  72, 248,  72,0x0
2,-1,16,16, 264,  72, 264,  72,0x0
2,-1,16,16, 280,  72, 280,  72,0x0
2,-1,16,16, 296,  72, 296,  72,0x0
2,-1,16,16, 312,  72, 312,  72,0x0
2,-1,16,16, 328,  72, 328,  72,0x0
2,-1,16,16, 344,  72, 344,  72,0x0
2,-1,16,16, 360,  72, 360,  72,0x0
2,-1,16,16, 376,  72, 376,  72,0x0
2,-1,16,16, 392,  72, 392,  72,0x0
2,-1,16,16, 407,  71, 408,  72,0x0
2,-1,16,16, 424,  72, 424,  72,0x0
2,-1,16,16, 440,  72, 440,  72,0x0
2,-1,16,16, 456,  72, 456,  72,0x0
2,-1,16,16, 472,  72, 472,  72,0x0
2,-1,16,16,   9,  89,   8,  88,0x0
2,-1,16,16,  26,  88,  24,  88,0x0
2,-1,16,16,  40,  88,  40,  88,0x0
2,-1,16,16,  56,  88,  56,  88,0x0
2,-1,16,16,  72,  88,  72,  88,0x0
2,-1,16,16,  88,  88,  88,  88,0x0
2,-1,16,16, 104,  88, 104,  88,0x0
2,-1,16,16, 120,  88, 120,  88,0x0
2,-1,16,16, 136,  88, 136,  88,0x0
2,-1,16,16, 152,  88, 152,  88,0x0
2,-1,16,16, 168,  87, 168,  88,0x0
2,-1,16,16, 216,  85, 216,  88,0x0
2,-1,16,16, 232,  88, 232,  88,0x0
2,-1,16,16, 248,  88, 248,  88,0x0
2,-1,16,16, 264,  88, 264,  88,0x0
2,-1,16,16, 280,  88, 280,  88,0x0
2,-1,16,16, 296,  89, 296,  88,0x0
2,-1,16,16, 313,  87, 312,  88,0x0
2,-1,16,16, 328,  88, 328,  88,0x0
2,-1,16,16, 344,  88, 344,  88,0x0
2,-1,16,16, 360,  88, 360,  88,0x0
2,-1,16,16, 376,  88, 376,  88,0x0
2,-1,16,16, 392,  88, 392,  88,0x0
2,-1,16,16, 408,  88, 408,  88,0x0
2,-1,16,16, 424,  88, 424,  88,0x0
2,-1,16,16, 440,  88, 440,  88,0x0
2,-1,16,16, 456,  88, 456,  88,0x0
2,-1,16,16, 472,  88, 472,  88,0x0
2,-1,16,16,   9, 104,   8, 104,0x0
2,-1,16,16,  24, 104,  24, 104,0x0
2,-1,16,16,  40, 104,  40, 104,0x0
2,-1,16,16,  56, 104,  56, 104,0x0
2,-1,16,16,  72, 104,  72, 104,0x0
2,-1,16,16,  88, 104,  88, 104,0x0
2,-1,16,16, 104, 104, 104, 104,0x0
2,-1,16,16, 120, 104, 120, 104,0x0
2,-1,16,16, 136, 104, 136, 104,0x0
2,-1,16,16, 152, 104, 152, 104,0x0
2,-1,16,16, 168, 104, 168, 104,0x0
2,-1,16,16, 184, 104, 184, 104,0x0
2,-1,16,16, 218, 105, 216, 104,0x0
2,-1,16,16, 232, 104, 232, 104,0x0
2,-1,16,16, 248, 104, 248, 104,0x0
2,-1,16,16, 264, 104, 264, 104,0x0
2,-1,16,16, 280, 104, 280, 104,0x0
2,-1,16,16, 296, 104, 296, 104,0x0
2,-1,16,16, 334, 104, 328, 104,0x0
2,-1,16,16, 344, 104, 344, 104,0x0
2,-1,16,16, 360, 104, 360, 104,0x0
2,-1,16,16, 376, 104, 376, 104,0x0
2,-1,16,16, 392, 104, 392, 104,0x0
2,-1,16,16, 408, 104, 408, 104,0x0
2,-1,16,16, 424, 104, 424, 104,0x0
2,-1,16,16, 440, 104, 440, 104,0x0
2,-1,16,16, 456, 104, 456, 104,0x0
2,-1,16,16, 472, 104, 472, 104,0x0
2,-1,16,16,   8, 120,   8, 120,0x0
2,-1,16,16,  24, 120,  24, 120,0x0
2,-1,16,16,  40, 120,  40, 120,0x0
2,-1,16,16,  56, 120,  56, 120,0x0
2,-1,16,16,  72, 120,  72, 120,0x0
2,-1,16,16,  88, 120,  88, 120,0x0
2,-1,16,16, 104, 120, 104, 120,0x0
2,-1,16,16, 120, 120, 120, 120,0x0
2,-1,16,16, 136, 120, 136, 120,0x0
2,-1,16,16, 152, 120, 152, 120,0x0
2,-1,16,16, 168, 119, 168, 120,0x0
2,-1,16,16, 184, 120, 184, 120,0x0
2,-1,16,16, 219, 120, 216, 120,0x0
2,-1,16,16, 248, 120, 248, 120,0x0
2,-1,16,16, 264, 120, 264, 120,0x0
2,-1,16,16, 280, 120, 280, 120,0x0
2,-1,16,16, 296, 120, 296, 120,0x0
2,-1,16,16, 312, 120, 312, 120,0x0
2,-1,16,16, 330, 120, 328, 120,0x0
2,-1,16,16, 344, 120, 344, 120,0x0
2,-1,16,16, 360, 120, 360, 120,0x0
2,-1,16,16, 376, 120, 376, 120,0x0
2,-1,16,16, 392, 120, 392, 120,0x0
2,-1,16,16, 408, 120, 408, 120,0x0
2,-1,16,16, 424, 120, 424, 120,0x0
2,-1,16,16, 440, 120, 440, 120,0x0
2,-1,16,16, 456, 120, 456, 120,0x0
2,-1,16,16, 472, 120, 472, 120,0x0
2,-1,16,16,   8, 136,   8, 136,0x0
2,-1,16,16,  24, 136,  24, 136,0x0
2,-1,16,16,  40, 137,  40, 136,0x0
2,-1,16,16,  56, 136,  56, 136,0x0
2,-1,16,16,  72, 136,  72, 136,0x0
2,-1,16,16,  88, 136,  88, 136,0x0
2,-1,16,16, 104, 136, 104, 136,0x0
2,-1,16,16, 120, 136, 120, 136,0x0
2,-1,16,16, 136, 136, 136, 136,0x0
2,-1,16,16, 152, 136, 152, 136,0x0
2,-1,16,16, 168, 137, 168, 136,0x0
2,-1,16,16, 184, 136, 184, 136,0x0
2,-1,16,16, 223, 130, 216, 136,0x0
2,-1,16,16, 248, 136, 248, 136,0x0
2,-1,16,16, 264, 136, 264, 136,0x0
2,-1,16,16, 296, 136, 296, 136,0x0
2,-1,16,16, 314, 133, 312, 136,0x0
2,-1,16,16, 333, 136, 328, 136,0x0
2,-1,16,16, 344, 136, 344, 136,0x0
2,-1,16,16, 360, 136, 360, 136,0x0
2,-1,16,16, 376, 136, 376, 136,0x0
2,-1,16,16, 392, 136, 392, 136,0x0
2,-1,16,16, 408, 136, 408, 136,0x0
2,-1,16,16, 424, 136, 424, 136,0x0
2,-1,16,16, 440, 136, 440, 136,0x0
2,-1,16,16, 456, 136, 456, 136,0x0
2,-1,16,16, 472, 136, 472, 136,0x0
2,-1,16,16,   8, 152,   8, 152,0x0
2,-1,16,16,  24, 152,  24, 152,0x0
2,-1,16,16,  40, 152,  40, 152,0x0
2,-1,16,16,  56, 152,  56, 152,0x0
2,-1,16,16,  72, 152,  72, 152,0x0
2,-1,16,16,  88, 152,  88, 152,0x0
2,-1,16,16, 103, 150, 104, 152,0x0
2,-1,16,16, 120, 152, 120, 152,0x0
2,-1,16,16, 136, 152, 136, 152,0x0
2,-1,16,16, 152, 152, 152, 152,0x0
2,-1,16,16, 168, 152, 168, 152,0x0
2,-1,16,16, 182, 152, 184, 152,0x0
2,-1,16,16, 263, 150, 264, 152,0x0
2,-1,16,16, 360, 152, 360, 152,0x0
2,-1,16,16, 406, 152, 408, 152,0x0
2,-1,16,16, 440, 152, 440, 152,0x0
2,-1,16,16, 452, 155, 456, 152,0x0
2,-1,16,16, 474, 153, 472, 152,0x0
2,-1,16,16,   8, 168,   8, 168,0x0
2,-1,16,16,  24, 168,  24, 168,0x0
2,-1,16,16,  40, 168,  40, 168,0x0
2,-1,16,16,  56, 168,  56, 168,0x0
2,-1,16,16,  72, 168,  72, 168,0x0
2,-1,16,16,  88, 168,  88, 168,0x0
2,-1,16,16, 104, 168, 104, 168,0x0
2,-1,16,16, 120, 168, 120, 168,0x0
2,-1,16,16, 235, 164, 232, 168,0x0
2,-1,16,16, 244, 160, 248, 168,0x0
2,-1,16,16, 317, 164, 312, 168,0x0
2,-1,16,16, 341, 169, 344, 168,0x0
2,-1,16,16, 426, 171, 440, 168,0x0
2,-1,16,16, 472, 169, 472, 168,0x0
2,-1,16,16,   8, 184,   8, 184,0x0
2,-1,16,16,  24, 184,  24, 184,0x0
2,-1,16,16,  40, 184,  40, 184,0x0
2,-1,16,16,  56, 185,  56, 184,0x0
2,-1,16,16,  72, 184,  72, 184,0x0
2,-1,16,16,  86, 179,  88, 184,0x0
2,-1,16,16, 105, 187, 104, 184,0x0
2,-1,16,16, 120, 182, 120, 184,0x0
2,-1,16,16, 233, 182, 232, 184,0x0
2,-1,16,16, 303, 181, 312, 184,0x0
2,-1,16,16, 336, 184, 344, 184,0x0
2,-1,16,16, 358, 182, 360, 184,0x0
2,-1,16,16, 418, 190, 408, 184,0x0
2,-1,16,16, 439, 197, 440, 184,0x0
2,-1,16,16, 449, 192, 456, 184,0x0
2,-1,16,16, 469, 184, 472, 184,0x0
2,-1,16,16,  24, 192,  24, 200,0x0
2,-1,16,16,  39, 193,  40, 200,0x0
2,-1,16,16,  70, 194,  72, 200,0x0
2,-1,16,16,  99, 197,  88, 200,0x0
2,-1,16,16, 118, 198, 104, 200,0x0
2,-1,16,16, 135, 202, 120, 200,0x0
2,-1,16,16, 147, 198, 152, 200,0x0
2,-1,16,16, 168, 200, 168, 200,0x0
2,-1,16,16, 194, 194, 200, 200,0x0
2,-1,16,16, 243, 196, 248, 200,0x0
2,-1,16,16, 261, 190, 264, 200,0x0
2,-1,16,16, 275, 192, 280, 200,0x0
2,-1,16,16, 308, 198, 312, 200,0x0
2,-1,16,16, 359, 199, 360, 200,0x0
2,-1,16,16, 408, 200, 408, 200,0x0
2,-1,16,16, 457, 205, 456, 200,0x0
2,-1,16,16, 480, 206, 472, 200,0x0
2,-1,16,16,  24, 208,  24, 216,0x0
2,-1,16,16, 101, 213,  88, 216,0x0
2,-1,16,16, 100, 221, 104, 216,0x0
2,-1,16,16, 139, 210, 136, 216,0x0
2,-1,16,16, 148, 209, 152, 216,0x0
2,-1,16,16, 181, 205, 184, 216,0x0
2,-1,16,16, 194, 215, 200, 216,0x0
2,-1,16,16, 213, 212, 216, 216,0x0
2,-1,16,16, 334, 210, 344, 216,0x0
2,-1,16,16, 356, 214, 360, 216,0x0
2,-1,16,16, 409, 200, 408, 216,0x0
2,-1,16,16, 424, 198, 424, 216,0x0
2,-1,16,16, 440, 216, 440, 216,0x0
2,-1,16,16,  11, 229,   8, 232,0x0
2,-1,16,16,  67, 242,  72, 232,0x0
2,-1,16,16,  82, 239,  88, 232,0x0
2,-1,16,16, 121, 230, 120, 232,0x0
2,-1,16,16, 139, 230, 136, 232,0x0
2,-1,16,16, 181, 234, 184, 232,0x0
2,-1,16,16, 291, 228, 296, 232,0x0
2,-1,16,16, 348, 209, 360, 232,0x0
2,-1,16,16,  13, 244,   8, 248,0x0
2,-1,16,16,  38, 259,  40, 248,0x0
2,-1,16,16,  45, 264,  56, 248,0x0
2,-1,16,16,  72, 252,  72, 248,0x0
2,-1,16,16,  84, 253,  88, 248,0x0
2,-1,16,16, 104, 240, 104, 248,0x0
2,-1,16,16, 152, 245, 152, 248,0x0
2,-1,16,16, 198, 252, 184, 248,0x0
2,-1,16,16, 198, 246, 200, 248,0x0
2,-1,16,16, 248, 246, 248, 248,0x0
2,-1,16,16, 277, 258, 280, 248,0x0
2,-1,16,16, 294, 254, 296, 248,0x0
2,-1,16,16, 307, 257, 312, 248,0x0
2,-1,16,16, 379, 219, 392, 248,0x0
2,-1,16,16, 401, 263, 408, 248,0x0
2,-1,16,16, 473, 238, 472, 248,0x0
2,-1,16,16,  45, 253,  40, 264,0x0
2,-1,16,16,  65, 247,  72, 264,0x0
2,-1,16,16, 124, 274, 120, 264,0x0
2,-1,16,16, 140, 270, 136, 264,0x0
2,-1,16,16, 154, 272, 152, 264,0x0
2,-1,16,16, 191, 271, 184, 264,0x0
2,-1,16,16, 248, 259, 248, 264,0x0
2,-1,16,16, 266, 262, 264, 264,0x0
2,-1,16,16, 280, 264, 280, 264,0x0
2,-1,16,16, 296, 265, 296, 264,0x0
2,-1,16,16, 394, 257, 392, 264,0x0
2,-1,16,16, 460, 264, 456, 264,0x0
2,-1,16,16,   3, 268,   8, 280,0x0
2,-1,16,16,  16, 268,  24, 280,0x0
2,-1,16,16,  59, 263,  72, 280,0x0
2,-1,16,16, 102, 277, 104, 280,0x0
2,-1,16,16, 120, 280, 120, 280,0x0
2,-1,16,16, 179, 278, 184, 280,0x0
2,-1,16,16, 233, 270, 232, 280,0x0
2,-1,16,16, 286, 285, 280, 280,0x0
2,-1,16,16, 295, 280, 296, 280,0x0
2,-1,16,16, 362, 301, 360, 280,0x0
2,-1,16,16, 420, 282, 424, 280,0x0
2,-1,16,16, 449, 274, 456, 280,0x0
2,-1,16,16,  15, 297,   8, 296,0x0
2,-1,16,16,  23, 296,  24, 296,0x0
2,-1,16,16,  34, 296,  40, 296,0x0
2,-1,16,16,  68, 289,  72, 296,0x0
2,-1,16,16,  91, 286, 104, 296,0x0
2,-1,16,16, 115, 298, 120, 296,0x0
2,-1,16,16, 216, 285, 216, 296,0x0
2,-1,16,16, 231, 296, 232, 296,0x0
2,-1,16,16, 254, 287, 248, 296,0x0
2,-1,16,16, 280, 296, 280, 296,0x0
2,-1,16,16, 296, 296, 296, 296,0x0
2,-1,16,16, 298, 307, 312, 296,0x0
2,-1,16,16, 323, 305, 344, 296,0x0
2,-1,16,16, 347, 296, 376, 296,0x0
2,-1,16,16, 423, 298, 424, 296,0x0
2,-1,16,16, 453, 296, 456, 296,0x0
2,-1,16,16,   8, 312,   8, 312,0x0
2,-1,16,16,  31, 320,  40, 312,0x0
2,-1,16,16,  45, 311,  56, 312,0x0
2,-1,16,16,  72, 316,  72, 312,0x0
2,-1,16,16,  88, 312,  88, 312,0x0
2,-1,16,16, 107, 309, 104, 312,0x0
2,-1,16,16, 118, 317, 120, 312,0x0
2,-1,16,16, 226, 312, 232, 312,0x0
2,-1,16,16, 270, 310, 264, 312,0x0
2,-1,16,16, 296, 312, 296, 312,0x0
2,-1,16,16, 312, 312, 312, 312,0x0
2,-1,16,16, 320, 312, 328, 312,0x0
2,-1,16,16, 376, 319, 376, 312,0x0
2,-1,16,16, 409, 323, 424, 312,0x0
2,-1,16,16, 441, 323, 456, 312,0x0
2,-1,16,16, 456, 315, 472, 312,0x0
2,-1,16,16,   8, 328,   8, 328,0x0
2,-1,16,16,  24, 328,  24, 328,0x0
2,-1,16,16,  40, 328,  40, 328,0x0
2,-1,16,16,  56, 328,  56, 328,0x0
2,-1,16,16, 111, 328, 104, 328,0x0
2,-1,16,16, 182, 326, 184, 328,0x0
2,-1,16,16, 200, 328, 200, 328,0x0
2,-1,16,16, 204, 338, 216, 328,0x0
2,-1,16,16, 235, 326, 232, 328,0x0
2,-1,16,16, 248, 330, 248, 328,0x0
2,-1,16,16, 268, 325, 264, 328,0x0
2,-1,16,16, 301, 332, 296, 328,0x0
2,-1,16,16, 312, 328, 312, 328,0x0
2,-1,16,16, 328, 328, 328, 328,0x0
2,-1,16,16, 344, 328, 344, 328,0x0
2,-1,16,16, 360, 329, 360, 328,0x0
2,-1,16,16, 376, 328, 376, 328,0x0
2,-1,16,16, 392, 333, 392, 328,0x0
2,-1,16,16, 408, 330, 408, 328,0x0
2,-1,16,16, 424, 328, 424, 328,0x0
2,-1,16,16, 459, 331, 456, 328,0x0
2,-1,16,16, 472, 328, 472, 328,0x0
2,-1,16,16,   7, 347,   8, 344,0x0
2,-1,16,16,  24, 344,  24, 344,0x0
2,-1,16,16,  40, 344,  40, 344,0x0
2,-1,16,16,  56, 344,  56, 344,0x0
2,-1,16,16,  72, 344,  72, 344,0x0
2,-1,16,16,  88, 344,  88, 344,0x0
2,-1,16,16, 104, 344, 104, 344,0x0
2,-1,16,16, 152, 344, 152, 344,0x0
2,-1,16,16, 168, 344, 168, 344,0x0
2,-1,16,16, 184, 345, 184, 344,0x0
2,-1,16,16, 200, 344, 200, 344,0x0
2,-1,16,16, 296, 344, 296, 344,0x0
2,-1,16,16, 312, 344, 312, 344,0x0
2,-1,16,16, 328, 344, 328, 344,0x0
2,-1,16,16, 344, 344, 344, 344,0x0
2,-1,16,16, 360, 344, 360, 344,0x0
2,-1,16,16, 376, 344, 376, 344,0x0
2,-1,16,16, 392, 344, 392, 344,0x0
2,-1,16,16, 408, 344, 408, 344,0x0
2,-1,16,16, 424, 344, 424, 344,0x0
2,-1,16,16, 440, 344, 440, 344,0x0
2,-1,16,16, 472, 344, 472, 344,0x0
2,-1,16,16, 151, 359, 152, 360,0x0
2,-1,16,16, 236, 359, 216, 360,0x0
2,-1,16,16, 233, 360, 232, 360,0x0
2,-1,16,16, 248, 357, 248, 360,0x0
2,-1,16,16, 313, 360, 312, 360,0x0
2,-1,16,16, 376, 360, 376, 360,0x0
2,-1,16,16, 392, 360, 392, 360,0x0
2,-1,16,16, 408, 360, 408, 360,0x0
2,-1,16,16, 472, 360, 472, 360,0x0
3,-1,16,16,   8,   8,   8,   8,0x0
3,-1,16,16,  24,   8,  24,   8,0x0
3,-1,16,16,  40,   8,  40,   8,0x0
3,-1,16,16,  56,   8,  56,   8,0x0
3,-1,16,16,  72,   8,  72,   8,0x0
3,-1,16,16,  88,   8,  88,   8,0x0
3,-1,16,16, 104,   8, 104,   8,0x0
3,-1,16,16, 120,   8, 120,   8,0x0
3,-1,16,16, 136,   8, 136,   8,0x0
3,-1,16,16, 152,   8, 152,   8,0x0
3,-1,16,16, 168,   8, 168,   8,0x0
3,-1,16,16, 184,   8, 184,   8,0x0
3,-1,16,16, 200,   8, 200,   8,0x0
3,-1,16,16, 216,   8, 216,   8,0x0
3,-1,16,16, 232,   8, 232,   8,0x0
3,-1,16,16, 248,   8, 248,   8,0x0
3,-1,16,16, 264,   8, 264,   8,0x0
3,-1,16,16, 280,   8, 280,   8,0x0
3,-1,16,16, 296,   8, 296,   8,0x0
3,-1,16,16, 312,   8, 312,   8,0x0
3,-1,16,16, 328,   8, 328,   8,0x0
3,-1,16,16, 344,   8, 344,   8,0x0
3,-1,16,16, 360,   8, 360,   8,0x0
3,-1,16,16, 376,   8, 376,   8,0x0
3,-1,16,16, 392,   8, 392,   8,0x0
3,-1,16,16, 408,   8, 408,   8,0x0
3,-1,16,16, 424,   8, 424,   8,0x0
3,-1,16,16, 440,   8, 440,   8,0x0
3,-1,16,16, 456,   8, 456,   8,0x0
3,-1,16,16, 472,   8, 472,   8,0x0
3,-1,16,16,   8,  24,   8,  24,0x0
3,-1,16,16,  24,  24,  24,  24,0x0
3,-1,16,16,  40,  24,  40,  24,0x0
3,-1,16,16,  56,  24,  56,  24,0x0
3,-1,16,16,  72,  24,  72,  24,0x0
3,-1,16,16,  88,  24,  88,  24,0x0
3,-1,16,16, 104,  24, 104,  24,0x0
3,-1,16,16, 120,  24, 120,  24,0x0
3,-1,16,16, 136,  24, 136,  24,0x0
3,-1,16,16, 152,  24, 152,  24,0x0
3,-1,16,16, 168,  24, 168,  24,0x0
3,-1,16,16, 184,  24, 184,  24,0x0
3,-1,16,16, 200,  24, 200,  24,0x0
3,-1,16,16, 216,  24, 216,  24,0x0
3,-1,16,16, 232,  24, 232,  24,0x0
3,-1,16,16, 248,  24, 248,  24,0x0
3,-1,16,16, 264,  24, 264,  24,0x0
3,-1,16,16, 280,  24, 280,  24,0x0
3,-1,16,16, 296,  24, 296,  24,0x0
3,-1,16,16, 312,  24, 312,  24,0x0
3,-1,16,16, 328,  24, 328,  24,0x0
3,-1,16,16, 344,  24, 344,  24,0x0
3,-1,16,16, 360,  24, 360,  24,0x0
3,-1,16,16, 376,  24, 376,  24,0x0
3,-1,16,16, 392,  24, 392,  24,0x0
3,-1,16,16, 408,  24, 408,  24,0x0
3,-1,16,16, 424,  24, 424,  24,0x0
3,-1,16,16, 440,  24, 440,  24,0x0
3,-1,16,16, 456,  24, 456,  24,0x0
3,-1,16,16, 472,  24, 472,  24,0x0
3,-1,16,16,   8,  40,   8,  40,0x0
3,-1,16,16,  24,  40,  24,  40,0x0
3,-1,16,16,  40,  40,  40,  40,0x0
3,-1,16,16,  56,  40,  56,  40,0x0
3,-1,16,16,  72,  40,  72,  40,0x0
3,-1,16,16,  88,  40,  88,  40,0x0
3,-1,16,16, 104,  40, 104,  40,0x0
3,-1,16,16, 120,  40, 120,  40,0x0
3,-1,16,16, 136,  40, 136,  40,0x0
3,-1,16,16, 152,  40, 152,  40,0x0
3,-1,16,16, 168,  40, 168,  40,0x0
3,-1,16,16, 184,  40, 184,  40,0x0
3,-1,16,16, 200,  40, 200,  40,0x0
3,-1,16,16, 216,  40, 216,  40,0x0
3,-1,16,16, 232,  40, 232,  40,0x0
3,-1,16,16, 248,  40, 248,  40,0x0
3,-1,16,16, 264,  40, 264,  40,0x0
3,-1,16,16, 280,  40, 280,  40,0x0
3,-1,16,16, 296,  40, 296,  40,0x0
3,-1,16,16, 312,  40, 312,  40,0x0
3,-1,16,16, 328,  40, 328,  40,0x0
3,-1,16,16, 344,  40, 344,  40,0x0
3,-1,16,16, 360,  40, 360,  40,0x0
3,-1,16,16, 376,  40, 376,  40,0x0
3,-1,16,16, 392,  40, 392,  40,0x0
3,-1,16,16, 408,  40, 408,  40,0x0
3,-1,16,16, 424,  40, 424,  40,0x0
3,-1,16,16, 440,  40, 440,  40,0x0
3,-1,16,16, 456,  40, 456,  40,0x0
3,-1,16,16, 472,  40, 472,  40,0x0
3,-1,16,16,   8,  56,   8,  56,0x0
3,-1,16,16,  24,  56,  24,  56,0x0
3,-1,16,16,  40,  56,  40,  56,0x0
3,-1,16,16,  56,  56,  56,  56,0x0
3,-1,16,16,  72,  56,  72,  56,0x0
3,-1,16,16,  88,  56,  88,  56,0x0
3,-1,16,16, 104,  56, 104,  56,0x0
3,-1,16,16, 120,  56, 120,  56,0x0
